id,news,trigger,object,subject,time,location
5221,在1966年5月下旬视察完川东大足重型汽车厂工地后，他突然接到西南三线建委的电话，让他马上返回成都，学习中共中央“五一六”通知，正如彭德怀之前所预料的，暴风雨还是真真切切地来临了，“文化大革命”拉开了序幕，一场批判会正等待着他,视察,他,川东大足重型汽车厂工地,1966年5月下旬,
5221,在1966年5月下旬视察完川东大足重型汽车厂工地后，他突然接到西南三线建委的电话，让他马上返回成都，学习中共中央“五一六”通知，正如彭德怀之前所预料的，暴风雨还是真真切切地来临了，“文化大革命”拉开了序幕，一场批判会正等待着他,拉开,“文化大革命”,序幕,1966年5月下旬,
5222,西南三线建委局级以上干部20多人的批判会本来开得并不热烈，大家都有点儿心不在焉，最后在一个西南局负责人的引导下才勉强找出一些批判理由，大抵都是“你彭德怀是老右倾机会主义分子，一贯反对毛主席、反党，到西南后仍不知悔改，给群众小恩小惠，收买人心……”反复争辩后，彭德怀悲凉地留下了一句：“我已经是政治上的僵尸了，有什么好批的,开得,批判会,并不热烈,,
5223,几年后，在1982年6月17日，邓大姐又把这份遗嘱拿出来细看，然后认真地重抄了一遍，同时根据当时的情况又补充了两点,补充,邓大姐,两点,1982年6月17日,
5224,由于有了这些事实做根据，1943年3月16日，毛泽东在中央政治局会议上指出：整风既要整小资产阶级思想，同时也要整反革命,指出,毛泽东,整风既要整小资产阶级思想，同时也要整反革命,1943年3月16日,
5225,根据康生的汇报，刘少奇当天就向华中局发出《关于警惕国民党特务政策》的电报，指出：最近延安在整风及全面清查干部思想历史的过程中，发现大批国民党特务与日本特务，今天我们向国民党斗争的主要方式是特务斗争,发出,刘少奇,《关于警惕国民党特务政策》的电报,,
5226,4月3日，中共中央发布《关于继续开展整风运动的决定》，指出从1943年4月3日到1944年4月3日，“整风的主要斗争目标，是纠正干部中的非无产阶级思想（封建阶级思想、资产阶级思想、小资产阶级思想）与肃清党内暗藏的反革命分子”,发布,中共中央,关于继续开展整风运动的决定,4月3日,
5227,黄的老友、曾任淞沪警备司令的杨虎，解放前夕与中共地下党建立了联系，他根据地下党要稳住帮会头子的指示，积极做黄金荣工作，争取黄留在上海，将功赎罪，这对解放初期上海社会秩序的稳定，震慑帮会残余势力，会有极大的作用,建立,杨虎,联系,,
5227,黄的老友、曾任淞沪警备司令的杨虎，解放前夕与中共地下党建立了联系，他根据地下党要稳住帮会头子的指示，积极做黄金荣工作，争取黄留在上海，将功赎罪，这对解放初期上海社会秩序的稳定，震慑帮会残余势力，会有极大的作用,争取,杨虎,黄留在上海,,
5228,章士钊夫人也带来过共产党方面的口信：只要在解放后拥护共产党，不再和人民为敌，我们一定都能按“既往不咎”的政策办事，希望你留在上海，不要轻举妄动,带来,章士钊夫人,共产党方面的口信,,
5229,军管会和上海市人民政府对此作了不少解释工作，并且曾经召开过市民座谈会，宣传党和政府的有关政策,召开,上海市人民政府,市民座谈会,,
5229,军管会和上海市人民政府对此作了不少解释工作，并且曾经召开过市民座谈会，宣传党和政府的有关政策,作,上海市人民政府,工作,,
5230,他所倡导的“改革开放”及“一国两制”政策理念，改变了20世纪后期的中国，也影响了世界,改变,改革开放,一国两制,,
5230,他所倡导的“改革开放”及“一国两制”政策理念，改变了20世纪后期的中国，也影响了世界,倡导,他,一国两制,,
5230,他所倡导的“改革开放”及“一国两制”政策理念，改变了20世纪后期的中国，也影响了世界,影响,一国两制,世界,,
5231,在西南那片百废待兴的土地上，邓小平在担任中共中央西南局第一书记不到三年的时间里，广泛发动群众，顺利地完成了土地改革和其他各项社会改革，谨慎稳妥地消除了历史遗留下来的民族隔阂，促进了民族团结，加强了各级政权的民主建设，创造出稳定的局面,担任,邓小平,中共中央西南局第一书记,,西南
5231,在西南那片百废待兴的土地上，邓小平在担任中共中央西南局第一书记不到三年的时间里，广泛发动群众，顺利地完成了土地改革和其他各项社会改革，谨慎稳妥地消除了历史遗留下来的民族隔阂，促进了民族团结，加强了各级政权的民主建设，创造出稳定的局面,完成,邓小平,其他各项社会改革,,西南
5231,在西南那片百废待兴的土地上，邓小平在担任中共中央西南局第一书记不到三年的时间里，广泛发动群众，顺利地完成了土地改革和其他各项社会改革，谨慎稳妥地消除了历史遗留下来的民族隔阂，促进了民族团结，加强了各级政权的民主建设，创造出稳定的局面,消除,邓小平,历史遗留下来的民族隔阂,,西南
5231,在西南那片百废待兴的土地上，邓小平在担任中共中央西南局第一书记不到三年的时间里，广泛发动群众，顺利地完成了土地改革和其他各项社会改革，谨慎稳妥地消除了历史遗留下来的民族隔阂，促进了民族团结，加强了各级政权的民主建设，创造出稳定的局面,促进,邓小平,民族团结,,西南
5231,在西南那片百废待兴的土地上，邓小平在担任中共中央西南局第一书记不到三年的时间里，广泛发动群众，顺利地完成了土地改革和其他各项社会改革，谨慎稳妥地消除了历史遗留下来的民族隔阂，促进了民族团结，加强了各级政权的民主建设，创造出稳定的局面,加强,西南,各级政权的民主建设,,
5231,在西南那片百废待兴的土地上，邓小平在担任中共中央西南局第一书记不到三年的时间里，广泛发动群众，顺利地完成了土地改革和其他各项社会改革，谨慎稳妥地消除了历史遗留下来的民族隔阂，促进了民族团结，加强了各级政权的民主建设，创造出稳定的局面,创造,邓小平,稳定的局面,,西南
5232,由于在维护党的团结，反对高岗、饶漱石的斗争中立了功，邓小平１９５４年出任中共中央秘书长，并接任了饶漱石的中央组织部长职务，还担任了国防委员会副主席,出任,邓小平,中共中央秘书长,１９５４年,
5232,由于在维护党的团结，反对高岗、饶漱石的斗争中立了功，邓小平１９５４年出任中共中央秘书长，并接任了饶漱石的中央组织部长职务，还担任了国防委员会副主席,接任,邓小平,中央组织部长职务,１９５４年,饶漱石
5232,由于在维护党的团结，反对高岗、饶漱石的斗争中立了功，邓小平１９５４年出任中共中央秘书长，并接任了饶漱石的中央组织部长职务，还担任了国防委员会副主席,担任,邓小平,国防委员会副主席,１９５４年,
5233,１９６７年９月１３日，邓小平的五个子女被迫离开中南海，先是在各自的学校挨批斗，后来都被赶出学校，邓朴方就是在此时致残的,离开,邓小平的五个子女,中南海,１９６７年９月１３日,
5233,１９６７年９月１３日，邓小平的五个子女被迫离开中南海，先是在各自的学校挨批斗，后来都被赶出学校，邓朴方就是在此时致残的,挨,邓小平的五个子女,批斗,１９６７年９月１３日,
5233,１９６７年９月１３日，邓小平的五个子女被迫离开中南海，先是在各自的学校挨批斗，后来都被赶出学校，邓朴方就是在此时致残的,致残,邓朴方,,１９６７年９月１３日,
5234,随着“胜利”的到来，林彪利令智昏，背着党中央和毛泽东，以苏联要突然袭击北京为借口，擅自发布“紧急指示”，调动全军进入紧急战备状态,发布,林彪,紧急指示,,
5235,邓小平怀着沉重的心情，凝视着怀仁堂的寂静，离开了居住十七年的中南海,离开,邓小平,居住十七年的中南海,,
5236,所以我们找到66街林肯中心对面的motel（汽车旅馆），立即决定买下来,找到,我们,66街林肯中心对面的motel,,
5236,所以我们找到66街林肯中心对面的motel（汽车旅馆），立即决定买下来,决定,我们,买下来,,
5237,中国人民解放军的游行队伍1976年10月6日粉碎“四人帮”1976年10月6日，华国锋、叶剑英发表中共中央政治局，执行党和人民的意志，对江青、张春桥、王洪文、姚文元及其在北京的帮派骨干实行隔离审查,发表,叶剑英,帮派骨干实行隔离审查,1976年10月6日,北京
5237,中国人民解放军的游行队伍1976年10月6日粉碎“四人帮”1976年10月6日，华国锋、叶剑英发表中共中央政治局，执行党和人民的意志，对江青、张春桥、王洪文、姚文元及其在北京的帮派骨干实行隔离审查,执行,华国锋、叶剑英,党和人民的意志,1976年10月6日,北京
5237,中国人民解放军的游行队伍1976年10月6日粉碎“四人帮”1976年10月6日，华国锋、叶剑英发表中共中央政治局，执行党和人民的意志，对江青、张春桥、王洪文、姚文元及其在北京的帮派骨干实行隔离审查,粉碎,中国人民解放军的游行队伍,四人帮,1976年10月6日,
5238,另外，2004年9月28日《福建日报》报道了新华社原副社长李普采访开国大典的回忆，也这样写道：“1949年10月1日下午3时，中央人民政府成立大典在天安门广场举行,报道,福建日报,新华社原副社长李普采访开国大典的回忆,2004年9月28日,
5238,另外，2004年9月28日《福建日报》报道了新华社原副社长李普采访开国大典的回忆，也这样写道：“1949年10月1日下午3时，中央人民政府成立大典在天安门广场举行,回忆,新华社原副社长李普,采访开国大典,,
5238,另外，2004年9月28日《福建日报》报道了新华社原副社长李普采访开国大典的回忆，也这样写道：“1949年10月1日下午3时，中央人民政府成立大典在天安门广场举行,成立,中央人民政府,,1949年10月1日下午3时,
5238,另外，2004年9月28日《福建日报》报道了新华社原副社长李普采访开国大典的回忆，也这样写道：“1949年10月1日下午3时，中央人民政府成立大典在天安门广场举行,举行,,,1949年10月1日下午3时,天安门广场
